20160818	RTS39	Q0	760770992281161728	5	5.1317973	runtag
20160818	RTS39	Q0	760784888005922816	6	4.3371606	runtag
20160818	RTS39	Q0	760915267983736832	7	4.3371606	runtag
20160818	RTS39	Q0	760784888005922816	8	4.3371606	runtag
20160818	RTS39	Q0	760915267983736832	9	4.3371606	runtag
20160818	RTS39	Q0	760784888005922816	10	4.3371606	runtag
20160818	RTS39	Q0	760915267983736832	11	4.3371606	runtag
20160818	RTS39	Q0	760784888005922816	12	4.3371606	runtag
20160818	RTS39	Q0	760915267983736832	13	4.3371606	runtag
20160818	RTS21	Q0	760417613784702976	1	5.551609	runtag
20160818	RTS31	Q0	760671427896942592	1	8.394545	runtag
20160808	RTS37	Q0	761714463250653184	1	6.2976413	runtag
20160808	RTS37	Q0	762039949591842816	2	4.334334	runtag
20160808	RTS37	Q0	762369747740610560	3	3.4493604	runtag
20160808	RTS37	Q0	762004553877233668	4	3.4493604	runtag
20160808	RTS37	Q0	761419540748042240	5	3.288836	runtag
20160808	RTS37	Q0	762528657340456961	6	3.1488206	runtag
20160808	RTS37	Q0	762068290512490497	7	2.7269588	runtag
20160808	RTS37	Q0	760428007278260224	8	2.7269588	runtag
20160808	RTS37	Q0	762410931599138816	9	2.5710013	runtag
20160808	RTS37	Q0	761559244625838084	10	2.502429	runtag
20160808	RTS37	Q0	761801499227938816	11	2.502429	runtag
20160808	RTS37	Q0	761559244625838084	12	2.502429	runtag
20160808	RTS1	Q0	761247045806088192	1	7.040665	runtag
20160808	RTS1	Q0	761715620853325824	2	4.06493	runtag
20160808	RTS1	Q0	761265601398513664	3	3.5203326	runtag
20160808	RTS1	Q0	761953706350743552	4	3.3190014	runtag
20160808	RTS40	Q0	761190384932380672	1	4.040634	runtag
20160808	RTS15	Q0	761005562939277312	1	4.20504	runtag
20160808	RTS19	Q0	762450924283449344	1	13.877053	runtag
20160808	RTS19	Q0	761304260302737408	2	7.885423	runtag
20160808	RTS19	Q0	761375815108001794	3	7.7921114	runtag
20160808	RTS19	Q0	760588170975117313	4	7.6767855	runtag
20160808	RTS19	Q0	761662332208545792	5	7.5045376	runtag
20160808	RTS19	Q0	760293311416524800	6	7.5045376	runtag
20160808	RTS19	Q0	760267143141265408	7	7.4177284	runtag
20160808	RTS19	Q0	760642898232619008	8	6.1341596	runtag
20160808	RTS19	Q0	762608294561193984	9	6.03247	runtag
20160808	RTS19	Q0	761019584493203456	10	6.03247	runtag
20160808	RTS19	Q0	761668502059114496	11	5.6133757	runtag
20160808	RTS19	Q0	761092041107382276	12	5.60987	runtag
20160808	RTS19	Q0	761549622896721920	13	5.575836	runtag
20160808	RTS19	Q0	761586423719919617	14	5.5414705	runtag
20160808	RTS19	Q0	762123667929124864	15	5.4806404	runtag
20160808	RTS19	Q0	762329436263944192	16	5.4575686	runtag
20160808	RTS19	Q0	761485689103978496	17	5.3931146	runtag
20160808	RTS19	Q0	760527206753767424	18	5.2817135	runtag
20160808	RTS19	Q0	760512891606867968	19	5.2817135	runtag
20160808	RTS19	Q0	760600397379543041	20	5.2817135	runtag
20160808	RTS19	Q0	762359220029104128	21	5.2331123	runtag
20160808	RTS19	Q0	760972281124229121	22	5.2331123	runtag
20160808	RTS19	Q0	761461173426515968	23	5.0085206	runtag
20160808	RTS19	Q0	761980457592492034	24	4.9515653	runtag
20160808	RTS19	Q0	760804945184579584	25	4.900827	runtag
20160808	RTS19	Q0	762414287059025921	26	4.8552513	runtag
20160808	RTS19	Q0	762692541359779840	27	4.776479	runtag
20160808	RTS19	Q0	761311977805406208	28	4.7566004	runtag
20160808	RTS19	Q0	761727570446520320	29	4.7421126	runtag
20160808	RTS19	Q0	760813287659495424	30	4.655869	runtag
20160808	RTS19	Q0	762299463775952896	31	4.4750533	runtag
20160808	RTS19	Q0	762265041127215108	32	4.0535517	runtag
20160808	RTS19	Q0	760963305309663232	33	4.0535517	runtag
20160808	RTS10	Q0	762609003423633408	1	7.6682143	runtag
20160808	RTS10	Q0	761868918487150592	2	5.626931	runtag
20160808	RTS10	Q0	762545057052393473	3	5.072047	runtag
20160808	RTS28	Q0	760694723082391554	1	7.158998	runtag
20160808	RTS28	Q0	760469329544568832	2	6.083978	runtag
20160808	RTS28	Q0	760472643078385664	3	5.9217095	runtag
20160808	RTS39	Q0	760770992281161728	1	4.852639	runtag
20160808	RTS39	Q0	761087817422254080	2	4.852639	runtag
20160808	RTS39	Q0	760770992281161728	3	4.852639	runtag
20160808	RTS39	Q0	760784888005922816	4	4.1012287	runtag
20160808	RTS39	Q0	760915267983736832	5	4.1012287	runtag
20160808	RTS39	Q0	760784888005922816	6	4.1012287	runtag
20160808	RTS39	Q0	760915267983736832	7	4.1012287	runtag
20160808	RTS21	Q0	760417613784702976	1	5.470326	runtag
20160808	RTS31	Q0	760671427896942592	1	7.861033	runtag
20160808	RTS31	Q0	762394183755640833	2	4.6701493	runtag
20160808	RTS31	Q0	760680491808808966	3	4.6701493	runtag
20160808	RTS31	Q0	760682391832662016	4	4.6701493	runtag
20160808	RTS31	Q0	760664595384020992	5	4.6701493	runtag
20160808	RTS31	Q0	760680491808808966	6	4.6701493	runtag
20160808	RTS31	Q0	760682391832662016	7	4.6701493	runtag
20160808	RTS31	Q0	760664595384020992	8	4.6701493	runtag
20160808	RTS31	Q0	762629500991483904	9	4.5385695	runtag
20160808	RTS31	Q0	762292115359629312	10	4.5385695	runtag
20160808	RTS31	Q0	761843018638856193	11	4.5385695	runtag
20160808	RTS31	Q0	760881575127048192	12	4.5385695	runtag
20160808	RTS31	Q0	760849312553267200	13	4.5385695	runtag
20160808	RTS31	Q0	760859546646642688	14	4.5385695	runtag
20160808	RTS31	Q0	760972155328823296	15	4.5385695	runtag
20160808	RTS31	Q0	760634354456375297	16	4.5385695	runtag
20160808	RTS31	Q0	760668106033287168	17	4.5385695	runtag
20160808	RTS31	Q0	760881575127048192	18	4.5385695	runtag
20160808	RTS31	Q0	760849312553267200	19	4.5385695	runtag
20160808	RTS31	Q0	760859546646642688	20	4.5385695	runtag
20160808	RTS31	Q0	760972155328823296	21	4.5385695	runtag
20160808	RTS31	Q0	760634354456375297	22	4.5385695	runtag
20160808	RTS31	Q0	760668106033287168	23	4.5385695	runtag
20160808	RTS31	Q0	760583259453468672	24	4.5385695	runtag
20160805	RTS37	Q0	761681923815026688	1	4.426932	runtag
20160805	RTS37	Q0	760428007278260224	2	2.710931	runtag
20160805	RTS37	Q0	761559244625838084	3	2.487721	runtag
20160805	RTS1	Q0	761247045806088192	1	6.857792	runtag
20160805	RTS1	Q0	761265601398513664	2	3.428896	runtag
20160805	RTS40	Q0	761190384932380672	1	3.9624221	runtag
20160805	RTS15	Q0	761005562939277312	1	4.205087	runtag
20160805	RTS19	Q0	760906468308742144	1	13.727333	runtag
20160805	RTS19	Q0	761304260302737408	2	7.623233	runtag
20160805	RTS19	Q0	761375815108001794	3	7.5329113	runtag
20160805	RTS19	Q0	760588170975117313	4	7.421282	runtag
20160805	RTS19	Q0	761662332208545792	5	7.2545533	runtag
20160805	RTS19	Q0	760293311416524800	6	7.2545533	runtag
20160805	RTS19	Q0	760267143141265408	7	7.1705265	runtag
20160805	RTS19	Q0	760642898232619008	8	5.93087	runtag
20160805	RTS19	Q0	761019584493203456	9	5.83244	runtag
20160805	RTS19	Q0	761668502059114496	10	5.426776	runtag
20160805	RTS19	Q0	761092041107382276	11	5.424613	runtag
20160805	RTS19	Q0	761549622896721920	12	5.39044	runtag
20160805	RTS19	Q0	761586423719919617	13	5.3571754	runtag
20160805	RTS19	Q0	761485689103978496	14	5.214804	runtag
20160805	RTS19	Q0	760527206753767424	15	5.1069727	runtag
20160805	RTS19	Q0	760512891606867968	16	5.1069727	runtag
20160805	RTS19	Q0	760600397379543041	17	5.1069727	runtag
20160805	RTS19	Q0	760972281124229121	18	5.05993	runtag
20160805	RTS19	Q0	761461173426515968	19	4.842535	runtag
20160805	RTS19	Q0	760804945184579584	20	4.738293	runtag
20160805	RTS19	Q0	761311977805406208	21	4.599422	runtag
20160805	RTS19	Q0	760813287659495424	22	4.502419	runtag
20160805	RTS19	Q0	760963305309663232	23	3.9194045	runtag
20160805	RTS19	Q0	760508227524055040	24	3.9194045	runtag
20160805	RTS19	Q0	761306835613802496	25	3.8982668	runtag
20160805	RTS19	Q0	761460867238096896	26	3.611175	runtag
20160805	RTS19	Q0	760869315180650496	27	3.5512426	runtag
20160805	RTS19	Q0	761577938634539008	28	3.5101526	runtag
20160805	RTS19	Q0	760898188765044737	29	3.3133197	runtag
20160805	RTS19	Q0	760390308886614018	30	2.8137538	runtag
20160805	RTS19	Q0	760976727090733056	31	2.126959	runtag
20160805	RTS19	Q0	760367206668435456	32	2.0757062	runtag
20160805	RTS19	Q0	760998659114663936	33	2.0634534	runtag
20160805	RTS19	Q0	760594768611061761	34	2.0634534	runtag
20160805	RTS19	Q0	761272882697691136	35	2.0053163	runtag
20160805	RTS19	Q0	760651911796252672	36	1.9873376	runtag
20160805	RTS28	Q0	760694723082391554	1	6.9081364	runtag
20160805	RTS28	Q0	760469329544568832	2	5.870787	runtag
20160805	RTS28	Q0	760472643078385664	3	5.7142043	runtag
20160805	RTS39	Q0	760770992281161728	1	4.6636486	runtag
20160805	RTS39	Q0	761087817422254080	2	4.6636486	runtag
20160805	RTS39	Q0	760770992281161728	3	4.6636486	runtag
20160805	RTS39	Q0	760784888005922816	4	3.9415023	runtag
20160805	RTS39	Q0	760915267983736832	5	3.9415023	runtag
20160805	RTS39	Q0	760784888005922816	6	3.9415023	runtag
20160805	RTS39	Q0	760915267983736832	7	3.9415023	runtag
20160805	RTS21	Q0	760417613784702976	1	5.4025764	runtag
20160805	RTS31	Q0	760671427896942592	1	7.5045657	runtag
20160805	RTS31	Q0	760680491808808966	2	4.4583764	runtag
20160805	RTS31	Q0	760682391832662016	3	4.4583764	runtag
20160805	RTS31	Q0	760664595384020992	4	4.4583764	runtag
20160805	RTS31	Q0	760680491808808966	5	4.4583764	runtag
20160805	RTS31	Q0	760682391832662016	6	4.4583764	runtag
20160805	RTS31	Q0	760664595384020992	7	4.4583764	runtag
20160805	RTS31	Q0	761340297741791232	8	4.332763	runtag
20160805	RTS31	Q0	760881575127048192	9	4.332763	runtag
20160805	RTS31	Q0	760849312553267200	10	4.332763	runtag
20160805	RTS31	Q0	760859546646642688	11	4.332763	runtag
20160805	RTS31	Q0	760972155328823296	12	4.332763	runtag
20160805	RTS31	Q0	760634354456375297	13	4.332763	runtag
20160805	RTS31	Q0	760668106033287168	14	4.332763	runtag
20160805	RTS31	Q0	760881575127048192	15	4.332763	runtag
20160805	RTS31	Q0	760849312553267200	16	4.332763	runtag
20160805	RTS31	Q0	760859546646642688	17	4.332763	runtag
20160805	RTS31	Q0	760972155328823296	18	4.332763	runtag
20160805	RTS31	Q0	760634354456375297	19	4.332763	runtag
20160805	RTS31	Q0	760668106033287168	20	4.332763	runtag
20160805	RTS31	Q0	760583259453468672	21	4.332763	runtag
20160805	RTS31	Q0	760543543559675904	22	4.332763	runtag
20160805	RTS31	Q0	760543791023591425	23	4.332763	runtag
20160805	RTS31	Q0	760560912172519424	24	4.332763	runtag
20160805	RTS31	Q0	760484869445038080	25	4.332763	runtag
20160805	RTS31	Q0	760500761675522049	26	4.332763	runtag
20160805	RTS31	Q0	760889644942696448	27	4.2172017	runtag
20160805	RTS31	Q0	760732186601455616	28	4.2172017	runtag
20160805	RTS31	Q0	760970297226952704	29	4.2172017	runtag
20160805	RTS31	Q0	760667736905166849	30	4.2172017	runtag
20160805	RTS31	Q0	760887812061171712	31	4.2172017	runtag
20160805	RTS31	Q0	760889644942696448	32	4.2172017	runtag
20160805	RTS31	Q0	760732186601455616	33	4.2172017	runtag
20160806	RTS37	Q0	761714463250653184	1	6.256603	runtag
20160806	RTS37	Q0	762039949591842816	2	4.306089	runtag
20160806	RTS37	Q0	762004553877233668	3	3.4268825	runtag
20160806	RTS37	Q0	761419540748042240	4	3.2674043	runtag
20160806	RTS37	Q0	760428007278260224	5	2.7091885	runtag
20160806	RTS37	Q0	761801499227938816	6	2.486122	runtag
20160806	RTS37	Q0	761559244625838084	7	2.486122	runtag
20160806	RTS1	Q0	761247045806088192	1	6.7820344	runtag
20160806	RTS1	Q0	761715620853325824	2	3.9156094	runtag
20160806	RTS1	Q0	761265601398513664	3	3.3910172	runtag
20160806	RTS1	Q0	761953706350743552	4	3.1970818	runtag
20160806	RTS40	Q0	761190384932380672	1	4.0003996	runtag
20160806	RTS15	Q0	761005562939277312	1	4.151791	runtag
20160806	RTS19	Q0	760906468308742144	1	13.886389	runtag
20160806	RTS19	Q0	761304260302737408	2	7.7773547	runtag
20160806	RTS19	Q0	761375815108001794	3	7.6867533	runtag
20160806	RTS19	Q0	760588170975117313	4	7.5747766	runtag
20160806	RTS19	Q0	761662332208545792	5	7.4075317	runtag
20160806	RTS19	Q0	760293311416524800	6	7.4075317	runtag
20160806	RTS19	Q0	760267143141265408	7	7.3232436	runtag
20160806	RTS19	Q0	760642898232619008	8	6.0415277	runtag
20160806	RTS19	Q0	761019584493203456	9	5.942792	runtag
20160806	RTS19	Q0	761727570446520320	10	5.544627	runtag
20160806	RTS19	Q0	761668502059114496	11	5.5358696	runtag
20160806	RTS19	Q0	761092041107382276	12	5.5167713	runtag
20160806	RTS19	Q0	761549622896721920	13	5.4994206	runtag
20160806	RTS19	Q0	761586423719919617	14	5.466053	runtag
20160806	RTS19	Q0	761485689103978496	15	5.306311	runtag
20160806	RTS19	Q0	760527206753767424	16	5.198145	runtag
20160806	RTS19	Q0	760512891606867968	17	5.198145	runtag
20160806	RTS19	Q0	760600397379543041	18	5.198145	runtag
20160806	RTS19	Q0	760972281124229121	19	5.150956	runtag
20160806	RTS19	Q0	761461173426515968	20	4.932887	runtag
20160806	RTS19	Q0	761980457592492034	21	4.877586	runtag
20160806	RTS19	Q0	760804945184579584	22	4.8283215	runtag
20160806	RTS19	Q0	761311977805406208	23	4.6789284	runtag
20160806	RTS19	Q0	760813287659495424	24	4.574737	runtag
20160806	RTS19	Q0	760963305309663232	25	3.9899135	runtag
20160806	RTS19	Q0	760508227524055040	26	3.9899135	runtag
20160806	RTS19	Q0	761306835613802496	27	3.9636266	runtag
20160806	RTS19	Q0	761460867238096896	28	3.675644	runtag
20160806	RTS19	Q0	760869315180650496	29	3.6115744	runtag
20160806	RTS19	Q0	761577938634539008	30	3.567172	runtag
20160806	RTS19	Q0	760898188765044737	31	3.3869703	runtag
20160806	RTS19	Q0	760390308886614018	32	2.8454504	runtag
20160806	RTS19	Q0	760976727090733056	33	2.143977	runtag
20160806	RTS19	Q0	761927168951713792	34	2.082148	runtag
20160806	RTS19	Q0	760367206668435456	35	2.082148	runtag
20160806	RTS19	Q0	760998659114663936	36	2.0799632	runtag
20160806	RTS19	Q0	760594768611061761	37	2.0799632	runtag
20160806	RTS19	Q0	761272882697691136	38	2.0213609	runtag
20160806	RTS10	Q0	761868918487150592	1	5.5746007	runtag
20160806	RTS28	Q0	760694723082391554	1	7.019069	runtag
20160806	RTS28	Q0	760469329544568832	2	5.9650617	runtag
20160806	RTS28	Q0	760472643078385664	3	5.8059645	runtag
20160806	RTS39	Q0	760770992281161728	1	4.710128	runtag
20160806	RTS39	Q0	761087817422254080	2	4.710128	runtag
20160806	RTS39	Q0	760770992281161728	3	4.710128	runtag
20160806	RTS39	Q0	760784888005922816	4	3.9807844	runtag
20160806	RTS39	Q0	760915267983736832	5	3.9807844	runtag
20160806	RTS39	Q0	760784888005922816	6	3.9807844	runtag
20160806	RTS39	Q0	760915267983736832	7	3.9807844	runtag
20160806	RTS21	Q0	760417613784702976	1	5.4410114	runtag
20160806	RTS31	Q0	760671427896942592	1	7.614641	runtag
20160806	RTS31	Q0	760680491808808966	2	4.523771	runtag
20160806	RTS31	Q0	760682391832662016	3	4.523771	runtag
20160806	RTS31	Q0	760664595384020992	4	4.523771	runtag
20160806	RTS31	Q0	760680491808808966	5	4.523771	runtag
20160806	RTS31	Q0	760682391832662016	6	4.523771	runtag
20160806	RTS31	Q0	760664595384020992	7	4.523771	runtag
20160806	RTS31	Q0	761843018638856193	8	4.3963156	runtag
20160806	RTS31	Q0	760881575127048192	9	4.3963156	runtag
20160806	RTS31	Q0	760859546646642688	10	4.3963156	runtag
20160806	RTS31	Q0	760972155328823296	11	4.3963156	runtag
20160806	RTS31	Q0	760881575127048192	12	4.3963156	runtag
20160806	RTS31	Q0	760859546646642688	13	4.3963156	runtag
20160806	RTS31	Q0	760972155328823296	14	4.3963156	runtag
20160806	RTS31	Q0	760484869445038080	15	4.3963156	runtag
20160806	RTS31	Q0	760849312553267200	16	4.396315	runtag
20160806	RTS31	Q0	760634354456375297	17	4.396315	runtag
20160806	RTS31	Q0	760849312553267200	18	4.396315	runtag
20160806	RTS31	Q0	760634354456375297	19	4.396315	runtag
20160806	RTS31	Q0	760583259453468672	20	4.396315	runtag
20160806	RTS31	Q0	760543791023591425	21	4.396315	runtag
20160806	RTS31	Q0	760560912172519424	22	4.396315	runtag
20160806	RTS31	Q0	760500761675522049	23	4.396315	runtag
20160806	RTS31	Q0	760889644942696448	24	4.279059	runtag
20160806	RTS31	Q0	760732186601455616	25	4.279059	runtag
20160806	RTS31	Q0	760970297226952704	26	4.279059	runtag
20160806	RTS31	Q0	760667736905166849	27	4.279059	runtag
20160806	RTS31	Q0	760887812061171712	28	4.279059	runtag
20160809	RTS37	Q0	761714463250653184	1	9.118776	runtag
20160809	RTS37	Q0	762039949591842816	2	4.3366485	runtag
20160809	RTS37	Q0	762882849510793220	3	4.1249757	runtag
20160809	RTS37	Q0	762369747740610560	4	3.4512024	runtag
20160809	RTS37	Q0	762004553877233668	5	3.4512024	runtag
20160809	RTS37	Q0	761419540748042240	6	3.2905924	runtag
20160809	RTS37	Q0	762528657340456961	7	3.1505022	runtag
20160809	RTS37	Q0	762068290512490497	8	2.728415	runtag
20160809	RTS37	Q0	760428007278260224	9	2.728415	runtag
20160809	RTS37	Q0	763144079186079744	10	2.6469512	runtag
20160809	RTS37	Q0	762410931599138816	11	2.5723743	runtag
20160809	RTS37	Q0	761559244625838084	12	2.5037653	runtag
20160809	RTS37	Q0	761801499227938816	13	2.5037653	runtag
20160809	RTS37	Q0	761559244625838084	14	2.5037653	runtag
20160809	RTS37	Q0	763004840876318720	15	2.4403687	runtag
20160809	RTS1	Q0	761247045806088192	1	7.1586056	runtag
20160809	RTS1	Q0	761715620853325824	2	4.133023	runtag
20160809	RTS1	Q0	761265601398513664	3	3.5793028	runtag
20160809	RTS1	Q0	761953706350743552	4	3.374599	runtag
20160809	RTS40	Q0	761190384932380672	1	3.9957113	runtag
20160809	RTS15	Q0	761005562939277312	1	4.2073493	runtag
20160809	RTS19	Q0	762450924283449344	1	13.984041	runtag
20160809	RTS19	Q0	761304260302737408	2	7.98219	runtag
20160809	RTS19	Q0	761375815108001794	3	7.8876424	runtag
20160809	RTS19	Q0	760588170975117313	4	7.77079	runtag
20160809	RTS19	Q0	761662332208545792	5	7.596261	runtag
20160809	RTS19	Q0	760293311416524800	6	7.596261	runtag
20160809	RTS19	Q0	762970674038054912	7	7.508302	runtag
20160809	RTS19	Q0	760267143141265408	8	7.508302	runtag
20160809	RTS19	Q0	760642898232619008	9	6.209977	runtag
20160809	RTS19	Q0	762608294561193984	10	6.106941	runtag
20160809	RTS19	Q0	761019584493203456	11	6.106941	runtag
20160809	RTS19	Q0	761668502059114496	12	5.682297	runtag
20160809	RTS19	Q0	761092041107382276	13	5.6797366	runtag
20160809	RTS19	Q0	761549622896721920	14	5.644261	runtag
20160809	RTS19	Q0	761586423719919617	15	5.60944	runtag
20160809	RTS19	Q0	762123667929124864	16	5.547805	runtag
20160809	RTS19	Q0	762329436263944192	17	5.5254188	runtag
20160809	RTS19	Q0	761485689103978496	18	5.460111	runtag
20160809	RTS19	Q0	763026588338298880	19	5.3472347	runtag
20160809	RTS19	Q0	760527206753767424	20	5.3472347	runtag
20160809	RTS19	Q0	760512891606867968	21	5.3472347	runtag
20160809	RTS19	Q0	760600397379543041	22	5.3472347	runtag
20160809	RTS19	Q0	762359220029104128	23	5.297991	runtag
20160809	RTS19	Q0	760972281124229121	24	5.297991	runtag
20160809	RTS19	Q0	761461173426515968	25	5.0704246	runtag
20160809	RTS19	Q0	761980457592492034	26	5.0127153	runtag
20160809	RTS19	Q0	760804945184579584	27	4.9613056	runtag
20160809	RTS19	Q0	762414287059025921	28	4.9151263	runtag
20160809	RTS19	Q0	762692541359779840	29	4.8353105	runtag
20160809	RTS19	Q0	761311977805406208	30	4.8157606	runtag
20160809	RTS10	Q0	762609003423633408	1	7.709445	runtag
20160809	RTS10	Q0	761868918487150592	2	5.657186	runtag
20160809	RTS10	Q0	762545057052393473	3	5.0993185	runtag
20160809	RTS28	Q0	760694723082391554	1	7.203052	runtag
20160809	RTS28	Q0	760469329544568832	2	6.1214175	runtag
20160809	RTS28	Q0	760472643078385664	3	5.95815	runtag
